"iso3c","TimePeriod","GDP","indicatorID","indicator","iso2c","country","GeoAreaCode","region","sub_region"
"MKD",2012,9745.3,"NY.GDP.MKTP.CD","GDP (current US$)","MK","North Macedonia",807,"Europe","Southern Europe"
"MKD",2011,10494.6,"NY.GDP.MKTP.CD","GDP (current US$)","MK","North Macedonia",807,"Europe","Southern Europe"
"MKD",2010,9407.2,"NY.GDP.MKTP.CD","GDP (current US$)","MK","North Macedonia",807,"Europe","Southern Europe"
"MKD",2009,9401.7,"NY.GDP.MKTP.CD","GDP (current US$)","MK","North Macedonia",807,"Europe","Southern Europe"
"MKD",2008,9909.5,"NY.GDP.MKTP.CD","GDP (current US$)","MK","North Macedonia",807,"Europe","Southern Europe"
"MKD",2007,8336.5,"NY.GDP.MKTP.CD","GDP (current US$)","MK","North Macedonia",807,"Europe","Southern Europe"
"MKD",2006,6861.2,"NY.GDP.MKTP.CD","GDP (current US$)","MK","North Macedonia",807,"Europe","Southern Europe"
"MKD",2005,6258.6,"NY.GDP.MKTP.CD","GDP (current US$)","MK","North Macedonia",807,"Europe","Southern Europe"
"MKD",2004,5682.7,"NY.GDP.MKTP.CD","GDP (current US$)","MK","North Macedonia",807,"Europe","Southern Europe"
"MKD",2003,4946.3,"NY.GDP.MKTP.CD","GDP (current US$)","MK","North Macedonia",807,"Europe","Southern Europe"
"MKD",2002,4018.4,"NY.GDP.MKTP.CD","GDP (current US$)","MK","North Macedonia",807,"Europe","Southern Europe"
"MKD",2001,3709.6,"NY.GDP.MKTP.CD","GDP (current US$)","MK","North Macedonia",807,"Europe","Southern Europe"
"MKD",2000,3772.9,"NY.GDP.MKTP.CD","GDP (current US$)","MK","North Macedonia",807,"Europe","Southern Europe"
"MNP",2017,1601,"NY.GDP.MKTP.CD","GDP (current US$)","MP","Northern Mariana Islands",580,"Oceania","Micronesia"
"MNP",2016,1250,"NY.GDP.MKTP.CD","GDP (current US$)","MP","Northern Mariana Islands",580,"Oceania","Micronesia"
"MNP",2015,931,"NY.GDP.MKTP.CD","GDP (current US$)","MP","Northern Mariana Islands",580,"Oceania","Micronesia"
"MNP",2014,845,"NY.GDP.MKTP.CD","GDP (current US$)","MP","Northern Mariana Islands",580,"Oceania","Micronesia"
"MNP",2013,782,"NY.GDP.MKTP.CD","GDP (current US$)","MP","Northern Mariana Islands",580,"Oceania","Micronesia"
"MNP",2012,751,"NY.GDP.MKTP.CD","GDP (current US$)","MP","Northern Mariana Islands",580,"Oceania","Micronesia"
"MNP",2011,733,"NY.GDP.MKTP.CD","GDP (current US$)","MP","Northern Mariana Islands",580,"Oceania","Micronesia"
"MNP",2010,799,"NY.GDP.MKTP.CD","GDP (current US$)","MP","Northern Mariana Islands",580,"Oceania","Micronesia"
"MNP",2009,795,"NY.GDP.MKTP.CD","GDP (current US$)","MP","Northern Mariana Islands",580,"Oceania","Micronesia"
"MNP",2008,939,"NY.GDP.MKTP.CD","GDP (current US$)","MP","Northern Mariana Islands",580,"Oceania","Micronesia"
"MNP",2007,938,"NY.GDP.MKTP.CD","GDP (current US$)","MP","Northern Mariana Islands",580,"Oceania","Micronesia"
"MNP",2006,990,"NY.GDP.MKTP.CD","GDP (current US$)","MP","Northern Mariana Islands",580,"Oceania","Micronesia"
"MNP",2005,1061,"NY.GDP.MKTP.CD","GDP (current US$)","MP","Northern Mariana Islands",580,"Oceania","Micronesia"
"MNP",2004,1210,"NY.GDP.MKTP.CD","GDP (current US$)","MP","Northern Mariana Islands",580,"Oceania","Micronesia"
"MNP",2003,1239,"NY.GDP.MKTP.CD","GDP (current US$)","MP","Northern Mariana Islands",580,"Oceania","Micronesia"
"MNP",2002,1284,"NY.GDP.MKTP.CD","GDP (current US$)","MP","Northern Mariana Islands",580,"Oceania","Micronesia"
"NOR",2017,398394,"NY.GDP.MKTP.CD","GDP (current US$)","NO","Norway",578,"Europe","Northern Europe"
"NOR",2016,368827.1,"NY.GDP.MKTP.CD","GDP (current US$)","NO","Norway",578,"Europe","Northern Europe"
"NOR",2015,385801.6,"NY.GDP.MKTP.CD","GDP (current US$)","NO","Norway",578,"Europe","Northern Europe"
"NOR",2014,498410.1,"NY.GDP.MKTP.CD","GDP (current US$)","NO","Norway",578,"Europe","Northern Europe"
"NOR",2013,522761.5,"NY.GDP.MKTP.CD","GDP (current US$)","NO","Norway",578,"Europe","Northern Europe"
"NOR",2012,509506.3,"NY.GDP.MKTP.CD","GDP (current US$)","NO","Norway",578,"Europe","Northern Europe"
"NOR",2011,498283.4,"NY.GDP.MKTP.CD","GDP (current US$)","NO","Norway",578,"Europe","Northern Europe"
"NOR",2010,428757,"NY.GDP.MKTP.CD","GDP (current US$)","NO","Norway",578,"Europe","Northern Europe"
"NOR",2009,386190.4,"NY.GDP.MKTP.CD","GDP (current US$)","NO","Norway",578,"Europe","Northern Europe"
"NOR",2008,462250,"NY.GDP.MKTP.CD","GDP (current US$)","NO","Norway",578,"Europe","Northern Europe"
"NOR",2007,400937.1,"NY.GDP.MKTP.CD","GDP (current US$)","NO","Norway",578,"Europe","Northern Europe"
"NOR",2006,345581.4,"NY.GDP.MKTP.CD","GDP (current US$)","NO","Norway",578,"Europe","Northern Europe"
"NOR",2005,308884.3,"NY.GDP.MKTP.CD","GDP (current US$)","NO","Norway",578,"Europe","Northern Europe"
"NOR",2004,264511.6,"NY.GDP.MKTP.CD","GDP (current US$)","NO","Norway",578,"Europe","Northern Europe"
"NOR",2003,228858.5,"NY.GDP.MKTP.CD","GDP (current US$)","NO","Norway",578,"Europe","Northern Europe"
"NOR",2002,195524.2,"NY.GDP.MKTP.CD","GDP (current US$)","NO","Norway",578,"Europe","Northern Europe"
"NOR",2001,173972.2,"NY.GDP.MKTP.CD","GDP (current US$)","NO","Norway",578,"Europe","Northern Europe"
"NOR",2000,171247.1,"NY.GDP.MKTP.CD","GDP (current US$)","NO","Norway",578,"Europe","Northern Europe"
"OMN",2017,70597.9,"NY.GDP.MKTP.CD","GDP (current US$)","OM","Oman",512,"Asia","Western Asia"
"OMN",2016,65941.5,"NY.GDP.MKTP.CD","GDP (current US$)","OM","Oman",512,"Asia","Western Asia"
"OMN",2015,68921.5,"NY.GDP.MKTP.CD","GDP (current US$)","OM","Oman",512,"Asia","Western Asia"
"OMN",2014,81076.7,"NY.GDP.MKTP.CD","GDP (current US$)","OM","Oman",512,"Asia","Western Asia"
"OMN",2013,78784.4,"NY.GDP.MKTP.CD","GDP (current US$)","OM","Oman",512,"Asia","Western Asia"
"OMN",2012,76689.2,"NY.GDP.MKTP.CD","GDP (current US$)","OM","Oman",512,"Asia","Western Asia"
"OMN",2011,67937.6,"NY.GDP.MKTP.CD","GDP (current US$)","OM","Oman",512,"Asia","Western Asia"
"OMN",2010,58642.4,"NY.GDP.MKTP.CD","GDP (current US$)","OM","Oman",512,"Asia","Western Asia"
"OMN",2009,48388.3,"NY.GDP.MKTP.CD","GDP (current US$)","OM","Oman",512,"Asia","Western Asia"
"OMN",2008,60905.3,"NY.GDP.MKTP.CD","GDP (current US$)","OM","Oman",512,"Asia","Western Asia"
"OMN",2007,42085.3,"NY.GDP.MKTP.CD","GDP (current US$)","OM","Oman",512,"Asia","Western Asia"
"OMN",2006,37215.9,"NY.GDP.MKTP.CD","GDP (current US$)","OM","Oman",512,"Asia","Western Asia"
"OMN",2005,31081.9,"NY.GDP.MKTP.CD","GDP (current US$)","OM","Oman",512,"Asia","Western Asia"
"OMN",2004,24763.6,"NY.GDP.MKTP.CD","GDP (current US$)","OM","Oman",512,"Asia","Western Asia"
"OMN",2003,21633.8,"NY.GDP.MKTP.CD","GDP (current US$)","OM","Oman",512,"Asia","Western Asia"
"OMN",2002,20142.8,"NY.GDP.MKTP.CD","GDP (current US$)","OM","Oman",512,"Asia","Western Asia"
"OMN",2001,19452,"NY.GDP.MKTP.CD","GDP (current US$)","OM","Oman",512,"Asia","Western Asia"
"OMN",2000,19507.4,"NY.GDP.MKTP.CD","GDP (current US$)","OM","Oman",512,"Asia","Western Asia"
"PAK",2017,304567.3,"NY.GDP.MKTP.CD","GDP (current US$)","PK","Pakistan",586,"Asia","Southern Asia"
"PAK",2016,278654.6,"NY.GDP.MKTP.CD","GDP (current US$)","PK","Pakistan",586,"Asia","Southern Asia"
"PAK",2015,270556.1,"NY.GDP.MKTP.CD","GDP (current US$)","PK","Pakistan",586,"Asia","Southern Asia"
"PAK",2014,244360.9,"NY.GDP.MKTP.CD","GDP (current US$)","PK","Pakistan",586,"Asia","Southern Asia"
"PAK",2013,231218.6,"NY.GDP.MKTP.CD","GDP (current US$)","PK","Pakistan",586,"Asia","Southern Asia"
"PAK",2012,224383.6,"NY.GDP.MKTP.CD","GDP (current US$)","PK","Pakistan",586,"Asia","Southern Asia"
"PAK",2011,213587.4,"NY.GDP.MKTP.CD","GDP (current US$)","PK","Pakistan",586,"Asia","Southern Asia"
"PAK",2010,177165.6,"NY.GDP.MKTP.CD","GDP (current US$)","PK","Pakistan",586,"Asia","Southern Asia"
"PAK",2009,168152.8,"NY.GDP.MKTP.CD","GDP (current US$)","PK","Pakistan",586,"Asia","Southern Asia"
"PAK",2008,170077.8,"NY.GDP.MKTP.CD","GDP (current US$)","PK","Pakistan",586,"Asia","Southern Asia"
"PAK",2007,152385.7,"NY.GDP.MKTP.CD","GDP (current US$)","PK","Pakistan",586,"Asia","Southern Asia"
"PAK",2006,137264.1,"NY.GDP.MKTP.CD","GDP (current US$)","PK","Pakistan",586,"Asia","Southern Asia"
"PAK",2005,109502.1,"NY.GDP.MKTP.CD","GDP (current US$)","PK","Pakistan",586,"Asia","Southern Asia"
"PAK",2004,97977.8,"NY.GDP.MKTP.CD","GDP (current US$)","PK","Pakistan",586,"Asia","Southern Asia"
"PAK",2003,83244.8,"NY.GDP.MKTP.CD","GDP (current US$)","PK","Pakistan",586,"Asia","Southern Asia"
"PAK",2002,72306.8,"NY.GDP.MKTP.CD","GDP (current US$)","PK","Pakistan",586,"Asia","Southern Asia"
"PAK",2001,72309.7,"NY.GDP.MKTP.CD","GDP (current US$)","PK","Pakistan",586,"Asia","Southern Asia"
"PAK",2000,73952.4,"NY.GDP.MKTP.CD","GDP (current US$)","PK","Pakistan",586,"Asia","Southern Asia"
"PLW",2017,286.3,"NY.GDP.MKTP.CD","GDP (current US$)","PW","Palau",585,"Oceania","Micronesia"
"PLW",2016,300.1,"NY.GDP.MKTP.CD","GDP (current US$)","PW","Palau",585,"Oceania","Micronesia"
"PLW",2015,280.4,"NY.GDP.MKTP.CD","GDP (current US$)","PW","Palau",585,"Oceania","Micronesia"
"PLW",2014,243.1,"NY.GDP.MKTP.CD","GDP (current US$)","PW","Palau",585,"Oceania","Micronesia"
"PLW",2013,223.4,"NY.GDP.MKTP.CD","GDP (current US$)","PW","Palau",585,"Oceania","Micronesia"
"PLW",2012,211.1,"NY.GDP.MKTP.CD","GDP (current US$)","PW","Palau",585,"Oceania","Micronesia"
"PLW",2011,193.1,"NY.GDP.MKTP.CD","GDP (current US$)","PW","Palau",585,"Oceania","Micronesia"
"PLW",2010,183.5,"NY.GDP.MKTP.CD","GDP (current US$)","PW","Palau",585,"Oceania","Micronesia"
"PLW",2009,183.4,"NY.GDP.MKTP.CD","GDP (current US$)","PW","Palau",585,"Oceania","Micronesia"
"PLW",2008,198,"NY.GDP.MKTP.CD","GDP (current US$)","PW","Palau",585,"Oceania","Micronesia"
"PLW",2007,194.6,"NY.GDP.MKTP.CD","GDP (current US$)","PW","Palau",585,"Oceania","Micronesia"
"PLW",2006,189,"NY.GDP.MKTP.CD","GDP (current US$)","PW","Palau",585,"Oceania","Micronesia"
"PLW",2005,184.5,"NY.GDP.MKTP.CD","GDP (current US$)","PW","Palau",585,"Oceania","Micronesia"
"PLW",2004,164.9,"NY.GDP.MKTP.CD","GDP (current US$)","PW","Palau",585,"Oceania","Micronesia"
"PLW",2003,153.8,"NY.GDP.MKTP.CD","GDP (current US$)","PW","Palau",585,"Oceania","Micronesia"
"PLW",2002,163,"NY.GDP.MKTP.CD","GDP (current US$)","PW","Palau",585,"Oceania","Micronesia"
"PLW",2001,156.7,"NY.GDP.MKTP.CD","GDP (current US$)","PW","Palau",585,"Oceania","Micronesia"
"PLW",2000,146.1,"NY.GDP.MKTP.CD","GDP (current US$)","PW","Palau",585,"Oceania","Micronesia"
"PAN",2017,62283.8,"NY.GDP.MKTP.CD","GDP (current US$)","PA","Panama",591,"Americas","Latin America and the Caribbean"
"PAN",2016,57957.6,"NY.GDP.MKTP.CD","GDP (current US$)","PA","Panama",591,"Americas","Latin America and the Caribbean"
"PAN",2015,54091.7,"NY.GDP.MKTP.CD","GDP (current US$)","PA","Panama",591,"Americas","Latin America and the Caribbean"
"PAN",2014,49921.5,"NY.GDP.MKTP.CD","GDP (current US$)","PA","Panama",591,"Americas","Latin America and the Caribbean"
"PAN",2013,45600,"NY.GDP.MKTP.CD","GDP (current US$)","PA","Panama",591,"Americas","Latin America and the Caribbean"
"PAN",2012,40429.7,"NY.GDP.MKTP.CD","GDP (current US$)","PA","Panama",591,"Americas","Latin America and the Caribbean"
"PAN",2011,34686.2,"NY.GDP.MKTP.CD","GDP (current US$)","PA","Panama",591,"Americas","Latin America and the Caribbean"
"PAN",2010,29440.3,"NY.GDP.MKTP.CD","GDP (current US$)","PA","Panama",591,"Americas","Latin America and the Caribbean"
"PAN",2009,27116.6,"NY.GDP.MKTP.CD","GDP (current US$)","PA","Panama",591,"Americas","Latin America and the Caribbean"
"PAN",2008,25155.9,"NY.GDP.MKTP.CD","GDP (current US$)","PA","Panama",591,"Americas","Latin America and the Caribbean"
"PAN",2007,21296,"NY.GDP.MKTP.CD","GDP (current US$)","PA","Panama",591,"Americas","Latin America and the Caribbean"
"PAN",2006,18141.7,"NY.GDP.MKTP.CD","GDP (current US$)","PA","Panama",591,"Americas","Latin America and the Caribbean"
"PAN",2005,16374.4,"NY.GDP.MKTP.CD","GDP (current US$)","PA","Panama",591,"Americas","Latin America and the Caribbean"
"PAN",2004,15013.4,"NY.GDP.MKTP.CD","GDP (current US$)","PA","Panama",591,"Americas","Latin America and the Caribbean"
"PAN",2003,13694,"NY.GDP.MKTP.CD","GDP (current US$)","PA","Panama",591,"Americas","Latin America and the Caribbean"
"PAN",2002,12994.3,"NY.GDP.MKTP.CD","GDP (current US$)","PA","Panama",591,"Americas","Latin America and the Caribbean"
"PAN",2001,12502,"NY.GDP.MKTP.CD","GDP (current US$)","PA","Panama",591,"Americas","Latin America and the Caribbean"
"PAN",2000,12304.1,"NY.GDP.MKTP.CD","GDP (current US$)","PA","Panama",591,"Americas","Latin America and the Caribbean"
"PNG",2017,22742.6,"NY.GDP.MKTP.CD","GDP (current US$)","PG","Papua New Guinea",598,"Oceania","Melanesia"
"PNG",2016,20759.1,"NY.GDP.MKTP.CD","GDP (current US$)","PG","Papua New Guinea",598,"Oceania","Melanesia"
"PNG",2015,21723.5,"NY.GDP.MKTP.CD","GDP (current US$)","PG","Papua New Guinea",598,"Oceania","Melanesia"
"PNG",2014,23210.7,"NY.GDP.MKTP.CD","GDP (current US$)","PG","Papua New Guinea",598,"Oceania","Melanesia"
"PNG",2013,21261.4,"NY.GDP.MKTP.CD","GDP (current US$)","PG","Papua New Guinea",598,"Oceania","Melanesia"
"PNG",2012,21295.7,"NY.GDP.MKTP.CD","GDP (current US$)","PG","Papua New Guinea",598,"Oceania","Melanesia"
"PNG",2011,17984.9,"NY.GDP.MKTP.CD","GDP (current US$)","PG","Papua New Guinea",598,"Oceania","Melanesia"
"PNG",2010,14250.8,"NY.GDP.MKTP.CD","GDP (current US$)","PG","Papua New Guinea",598,"Oceania","Melanesia"
"PNG",2009,11619.6,"NY.GDP.MKTP.CD","GDP (current US$)","PG","Papua New Guinea",598,"Oceania","Melanesia"
"PNG",2008,11670.8,"NY.GDP.MKTP.CD","GDP (current US$)","PG","Papua New Guinea",598,"Oceania","Melanesia"
"PNG",2007,9545.2,"NY.GDP.MKTP.CD","GDP (current US$)","PG","Papua New Guinea",598,"Oceania","Melanesia"
"PNG",2006,8355,"NY.GDP.MKTP.CD","GDP (current US$)","PG","Papua New Guinea",598,"Oceania","Melanesia"
"PNG",2005,4865.9,"NY.GDP.MKTP.CD","GDP (current US$)","PG","Papua New Guinea",598,"Oceania","Melanesia"
"PNG",2004,3927.2,"NY.GDP.MKTP.CD","GDP (current US$)","PG","Papua New Guinea",598,"Oceania","Melanesia"
"PNG",2003,3536.4,"NY.GDP.MKTP.CD","GDP (current US$)","PG","Papua New Guinea",598,"Oceania","Melanesia"
"PNG",2002,2999.5,"NY.GDP.MKTP.CD","GDP (current US$)","PG","Papua New Guinea",598,"Oceania","Melanesia"
"PNG",2001,3081,"NY.GDP.MKTP.CD","GDP (current US$)","PG","Papua New Guinea",598,"Oceania","Melanesia"
"PNG",2000,3521.3,"NY.GDP.MKTP.CD","GDP (current US$)","PG","Papua New Guinea",598,"Oceania","Melanesia"
"PRY",2017,39008.9,"NY.GDP.MKTP.CD","GDP (current US$)","PY","Paraguay",600,"Americas","Latin America and the Caribbean"
"PRY",2016,36054.3,"NY.GDP.MKTP.CD","GDP (current US$)","PY","Paraguay",600,"Americas","Latin America and the Caribbean"
"PRY",2015,36164.1,"NY.GDP.MKTP.CD","GDP (current US$)","PY","Paraguay",600,"Americas","Latin America and the Caribbean"
"PRY",2014,40276.5,"NY.GDP.MKTP.CD","GDP (current US$)","PY","Paraguay",600,"Americas","Latin America and the Caribbean"
"PRY",2013,38585.3,"NY.GDP.MKTP.CD","GDP (current US$)","PY","Paraguay",600,"Americas","Latin America and the Caribbean"
"PRY",2012,33283.2,"NY.GDP.MKTP.CD","GDP (current US$)","PY","Paraguay",600,"Americas","Latin America and the Caribbean"
"PRY",2011,33715.5,"NY.GDP.MKTP.CD","GDP (current US$)","PY","Paraguay",600,"Americas","Latin America and the Caribbean"
"PRY",2010,27216,"NY.GDP.MKTP.CD","GDP (current US$)","PY","Paraguay",600,"Americas","Latin America and the Caribbean"
"PRY",2009,22341.8,"NY.GDP.MKTP.CD","GDP (current US$)","PY","Paraguay",600,"Americas","Latin America and the Caribbean"
"PRY",2008,24578.1,"NY.GDP.MKTP.CD","GDP (current US$)","PY","Paraguay",600,"Americas","Latin America and the Caribbean"
"PRY",2007,17856.3,"NY.GDP.MKTP.CD","GDP (current US$)","PY","Paraguay",600,"Americas","Latin America and the Caribbean"
"PRY",2006,13429.4,"NY.GDP.MKTP.CD","GDP (current US$)","PY","Paraguay",600,"Americas","Latin America and the Caribbean"
"PRY",2005,10737.5,"NY.GDP.MKTP.CD","GDP (current US$)","PY","Paraguay",600,"Americas","Latin America and the Caribbean"
"PRY",2004,9624.4,"NY.GDP.MKTP.CD","GDP (current US$)","PY","Paraguay",600,"Americas","Latin America and the Caribbean"
"PRY",2003,7691.4,"NY.GDP.MKTP.CD","GDP (current US$)","PY","Paraguay",600,"Americas","Latin America and the Caribbean"
"PRY",2002,7196.3,"NY.GDP.MKTP.CD","GDP (current US$)","PY","Paraguay",600,"Americas","Latin America and the Caribbean"
"PRY",2001,8495.8,"NY.GDP.MKTP.CD","GDP (current US$)","PY","Paraguay",600,"Americas","Latin America and the Caribbean"
"PRY",2000,8855.7,"NY.GDP.MKTP.CD","GDP (current US$)","PY","Paraguay",600,"Americas","Latin America and the Caribbean"
"PER",2017,211007.2,"NY.GDP.MKTP.CD","GDP (current US$)","PE","Peru",604,"Americas","Latin America and the Caribbean"
"PER",2016,191895.9,"NY.GDP.MKTP.CD","GDP (current US$)","PE","Peru",604,"Americas","Latin America and the Caribbean"
"PER",2015,189805.3,"NY.GDP.MKTP.CD","GDP (current US$)","PE","Peru",604,"Americas","Latin America and the Caribbean"
"PER",2014,200789.4,"NY.GDP.MKTP.CD","GDP (current US$)","PE","Peru",604,"Americas","Latin America and the Caribbean"
"PER",2013,201175.5,"NY.GDP.MKTP.CD","GDP (current US$)","PE","Peru",604,"Americas","Latin America and the Caribbean"
"PER",2012,192649,"NY.GDP.MKTP.CD","GDP (current US$)","PE","Peru",604,"Americas","Latin America and the Caribbean"
"PER",2011,171761.7,"NY.GDP.MKTP.CD","GDP (current US$)","PE","Peru",604,"Americas","Latin America and the Caribbean"
"PER",2010,147528.9,"NY.GDP.MKTP.CD","GDP (current US$)","PE","Peru",604,"Americas","Latin America and the Caribbean"
"PER",2009,120823,"NY.GDP.MKTP.CD","GDP (current US$)","PE","Peru",604,"Americas","Latin America and the Caribbean"
"PER",2008,120550.6,"NY.GDP.MKTP.CD","GDP (current US$)","PE","Peru",604,"Americas","Latin America and the Caribbean"
"PER",2007,102171,"NY.GDP.MKTP.CD","GDP (current US$)","PE","Peru",604,"Americas","Latin America and the Caribbean"
"PER",2006,88643.2,"NY.GDP.MKTP.CD","GDP (current US$)","PE","Peru",604,"Americas","Latin America and the Caribbean"
"PER",2005,76060.6,"NY.GDP.MKTP.CD","GDP (current US$)","PE","Peru",604,"Americas","Latin America and the Caribbean"
"PER",2004,66768.7,"NY.GDP.MKTP.CD","GDP (current US$)","PE","Peru",604,"Americas","Latin America and the Caribbean"
"PER",2003,58731,"NY.GDP.MKTP.CD","GDP (current US$)","PE","Peru",604,"Americas","Latin America and the Caribbean"
"PER",2002,54777.6,"NY.GDP.MKTP.CD","GDP (current US$)","PE","Peru",604,"Americas","Latin America and the Caribbean"
"PER",2001,52030.2,"NY.GDP.MKTP.CD","GDP (current US$)","PE","Peru",604,"Americas","Latin America and the Caribbean"
"PER",2000,51744.7,"NY.GDP.MKTP.CD","GDP (current US$)","PE","Peru",604,"Americas","Latin America and the Caribbean"
"PHL",2017,313619.7,"NY.GDP.MKTP.CD","GDP (current US$)","PH","Philippines",608,"Asia","South-eastern Asia"
"PHL",2016,304897.6,"NY.GDP.MKTP.CD","GDP (current US$)","PH","Philippines",608,"Asia","South-eastern Asia"
"PHL",2015,292774.1,"NY.GDP.MKTP.CD","GDP (current US$)","PH","Philippines",608,"Asia","South-eastern Asia"
"PHL",2014,284584.5,"NY.GDP.MKTP.CD","GDP (current US$)","PH","Philippines",608,"Asia","South-eastern Asia"
"PHL",2013,271836.1,"NY.GDP.MKTP.CD","GDP (current US$)","PH","Philippines",608,"Asia","South-eastern Asia"
"PHL",2012,250092.1,"NY.GDP.MKTP.CD","GDP (current US$)","PH","Philippines",608,"Asia","South-eastern Asia"
"PHL",2011,224143.1,"NY.GDP.MKTP.CD","GDP (current US$)","PH","Philippines",608,"Asia","South-eastern Asia"
"PHL",2010,199590.8,"NY.GDP.MKTP.CD","GDP (current US$)","PH","Philippines",608,"Asia","South-eastern Asia"
"PHL",2009,168334.6,"NY.GDP.MKTP.CD","GDP (current US$)","PH","Philippines",608,"Asia","South-eastern Asia"
"PHL",2008,174195.1,"NY.GDP.MKTP.CD","GDP (current US$)","PH","Philippines",608,"Asia","South-eastern Asia"
"PHL",2007,149359.9,"NY.GDP.MKTP.CD","GDP (current US$)","PH","Philippines",608,"Asia","South-eastern Asia"
"PHL",2006,122210.7,"NY.GDP.MKTP.CD","GDP (current US$)","PH","Philippines",608,"Asia","South-eastern Asia"
"PHL",2005,103071.6,"NY.GDP.MKTP.CD","GDP (current US$)","PH","Philippines",608,"Asia","South-eastern Asia"
"PHL",2004,91371.2,"NY.GDP.MKTP.CD","GDP (current US$)","PH","Philippines",608,"Asia","South-eastern Asia"
"PHL",2003,83908.2,"NY.GDP.MKTP.CD","GDP (current US$)","PH","Philippines",608,"Asia","South-eastern Asia"
"PHL",2002,81357.6,"NY.GDP.MKTP.CD","GDP (current US$)","PH","Philippines",608,"Asia","South-eastern Asia"
"PHL",2001,76262.1,"NY.GDP.MKTP.CD","GDP (current US$)","PH","Philippines",608,"Asia","South-eastern Asia"
"PHL",2000,81026.3,"NY.GDP.MKTP.CD","GDP (current US$)","PH","Philippines",608,"Asia","South-eastern Asia"
"POL",2017,526216.5,"NY.GDP.MKTP.CD","GDP (current US$)","PL","Poland",616,"Europe","Eastern Europe"
"POL",2016,472028,"NY.GDP.MKTP.CD","GDP (current US$)","PL","Poland",616,"Europe","Eastern Europe"
"POL",2015,477576.9,"NY.GDP.MKTP.CD","GDP (current US$)","PL","Poland",616,"Europe","Eastern Europe"
"POL",2014,545389.1,"NY.GDP.MKTP.CD","GDP (current US$)","PL","Poland",616,"Europe","Eastern Europe"
"POL",2013,524234.3,"NY.GDP.MKTP.CD","GDP (current US$)","PL","Poland",616,"Europe","Eastern Europe"
"POL",2012,500360.8,"NY.GDP.MKTP.CD","GDP (current US$)","PL","Poland",616,"Europe","Eastern Europe"
"POL",2011,528832.2,"NY.GDP.MKTP.CD","GDP (current US$)","PL","Poland",616,"Europe","Eastern Europe"
"POL",2010,479321.5,"NY.GDP.MKTP.CD","GDP (current US$)","PL","Poland",616,"Europe","Eastern Europe"
"POL",2009,439796.2,"NY.GDP.MKTP.CD","GDP (current US$)","PL","Poland",616,"Europe","Eastern Europe"
"POL",2008,533815.8,"NY.GDP.MKTP.CD","GDP (current US$)","PL","Poland",616,"Europe","Eastern Europe"
"POL",2007,429063.5,"NY.GDP.MKTP.CD","GDP (current US$)","PL","Poland",616,"Europe","Eastern Europe"
"POL",2006,344748.6,"NY.GDP.MKTP.CD","GDP (current US$)","PL","Poland",616,"Europe","Eastern Europe"
"POL",2005,306125.2,"NY.GDP.MKTP.CD","GDP (current US$)","PL","Poland",616,"Europe","Eastern Europe"
"POL",2004,255102.3,"NY.GDP.MKTP.CD","GDP (current US$)","PL","Poland",616,"Europe","Eastern Europe"
"POL",2003,217513,"NY.GDP.MKTP.CD","GDP (current US$)","PL","Poland",616,"Europe","Eastern Europe"
"POL",2002,198680.6,"NY.GDP.MKTP.CD","GDP (current US$)","PL","Poland",616,"Europe","Eastern Europe"
"POL",2001,190521.3,"NY.GDP.MKTP.CD","GDP (current US$)","PL","Poland",616,"Europe","Eastern Europe"
"POL",2000,171885.6,"NY.GDP.MKTP.CD","GDP (current US$)","PL","Poland",616,"Europe","Eastern Europe"
"PRT",2017,220811.1,"NY.GDP.MKTP.CD","GDP (current US$)","PT","Portugal",620,"Europe","Southern Europe"
"PRT",2016,206286,"NY.GDP.MKTP.CD","GDP (current US$)","PT","Portugal",620,"Europe","Southern Europe"
"PRT",2015,199313.9,"NY.GDP.MKTP.CD","GDP (current US$)","PT","Portugal",620,"Europe","Southern Europe"
"PRT",2014,229596.2,"NY.GDP.MKTP.CD","GDP (current US$)","PT","Portugal",620,"Europe","Southern Europe"
"PRT",2013,226369.5,"NY.GDP.MKTP.CD","GDP (current US$)","PT","Portugal",620,"Europe","Southern Europe"
"PRT",2012,216236.6,"NY.GDP.MKTP.CD","GDP (current US$)","PT","Portugal",620,"Europe","Southern Europe"
"PRT",2011,244797.2,"NY.GDP.MKTP.CD","GDP (current US$)","PT","Portugal",620,"Europe","Southern Europe"
"PRT",2010,237880.9,"NY.GDP.MKTP.CD","GDP (current US$)","PT","Portugal",620,"Europe","Southern Europe"
"PRT",2009,243701.6,"NY.GDP.MKTP.CD","GDP (current US$)","PT","Portugal",620,"Europe","Southern Europe"
"PRT",2008,262344.8,"NY.GDP.MKTP.CD","GDP (current US$)","PT","Portugal",620,"Europe","Southern Europe"
"PRT",2007,240190.8,"NY.GDP.MKTP.CD","GDP (current US$)","PT","Portugal",620,"Europe","Southern Europe"
"PRT",2006,208581.7,"NY.GDP.MKTP.CD","GDP (current US$)","PT","Portugal",620,"Europe","Southern Europe"
"PRT",2005,197180.3,"NY.GDP.MKTP.CD","GDP (current US$)","PT","Portugal",620,"Europe","Southern Europe"
"PRT",2004,189034.5,"NY.GDP.MKTP.CD","GDP (current US$)","PT","Portugal",620,"Europe","Southern Europe"
